488,581,202,166,20,1608,132,15,12,282,105
CTA-CDGf4f13702-5920-4fd5-b8c3-59b5f475c5b9,67,179,179,329,152,200,179,180,crew620f94ee-f180-4464-a8cd-ed79fb3a51a0,CTA-CDGb39a3462-8f48-46ed-baa8-c323ca37acad
BRI-CDGf54a403c-9139-4e7e-9ec7-7f8a25ad0eed,82,180,180,330,52,200,180,180,crewd4086287-e29e-40d2-8245-50563fee7865,BRI-CDG3ab9c994-76d3-4efb-9fb6-2e677084c694
CDG-ZRH3ad7fb1e-4afb-4578-9711-4bd96d624a7e,127,185,185,335,183,200,185,180,crew9cdc4e6d-9401-4d01-9039-5e0299bbe5f3,CDG-ZRHc6fd7b72-e0ab-458b-9abe-e2aa83c332d8
CDG-WAW490b138c-c947-4f27-9bf4-97f3ce5e1109,148,187,187,337,158,200,187,180,crewbc0f80ea-1baa-43d2-9ef4-4e7212182389,CDG-WAW0d47fc88-0806-4b9c-82e0-bf2603b8dc9d
CDG-LHRa941e340-09bc-475c-a67a-a7a40dcc8c72,110,188,188,338,146,200,188,180,crewcd59d5c1-7292-453e-bd04-af022951ea7c,CDG-LHRf1f7de7f-7912-4d00-9ecf-d07a804717ee
CMN-CDG0f715690-8fb3-4ebe-862b-b7161124bbc7,168,190,190,340,183,200,190,180,crew569de8e5-0e63-4b6f-bd6b-e377bca6c83c,CMN-CDGc3d8d762-7940-4ba3-9361-60cf925eb6c5
BUD-CDG1ab2433e-0ee8-414d-8d34-3d1fb7dfd2fe,211,191,191,341,93,200,191,180,crew1540cf24-98a9-4526-8a27-6657f7bc6722,BUD-CDGab42da22-2e31-4b55-8750-d0ba7fdc1f54
MAN-CDGb946d5c8-03c3-4be6-939c-4cfe4e871c0a,167,199,199,349,67,200,199,180,crew11b377d0-0476-47db-ad6a-3838a6f48294,MAN-CDG1f0bf7fe-7a34-470e-b829-a96c7747eeac
CDG-OPO797ab297-456c-4fba-9139-61b46952646c,168,200,200,350,119,200,200,180,crewbb4f58cc-659f-47f0-92b2-1ce648ca81bf,CDG-OPO0ef33616-25ad-4402-a634-fe5fe4ea8c53
CDG-CPH52bbab94-b1a4-48e2-a281-31d4eb83e24b,68,200,200,350,157,200,200,180,crew9e89122d-b0ee-4b26-a65d-8ac0c09d9b89,CDG-CPH69150de3-57e8-4958-bf5a-fe87b8324b4a
BOD-CDG102601d2-02b1-47e7-89e0-d113aa521d85,199,201,201,351,161,200,201,180,crewa8f4da4b-f3f0-4ef8-9b88-91627ff83dd0,BOD-CDGe6067fdd-0957-4d26-9cd3-a8ffbb57a640
MAN-CDG1f0bf7fe-7a34-470e-b829-a96c7747eeac,167,210,210,360,170,200,210,180,crew0b85a308-3eb5-4db9-abe6-82e497138021,MAN-CDGa8496f7f-8953-4638-a171-4fdf1b4e662c
CDG-ALG1524617f-df43-45f4-8d48-8e06b62e00e0,88,210,210,360,156,200,210,180,crewa20f6734-db68-4bca-b927-74e032ba98fe,CDG-ALGee7038e4-c4d5-4554-93d3-5b0af319076e
CDG-SOF23b8ceb1-1aac-465b-a03d-d6fb70ba8a9a,146,214,214,364,110,200,214,180,crew89cdb1b3-f044-4a39-a7d1-624b187b92a5,CDG-SOF1278f6ae-518e-4dfb-bf48-a3b0452416a6
CDG-MPLfadf658d-e18c-4af3-9f86-474916768224,116,215,215,365,163,200,215,180,crewa60ffbe4-a774-4843-9cf7-2f34e70659eb,CDG-MPLcc1b8767-d992-423b-ad02-d288555ac455
CDG-CPH69150de3-57e8-4958-bf5a-fe87b8324b4a,68,220,220,370,73,200,220,180,crewf9e99694-417d-4647-a265-a4eaa9d377ba,CDG-CPH016ce7d1-de64-4828-b222-f6ad292fcf42
CDG-ALGee7038e4-c4d5-4554-93d3-5b0af319076e,88,222,222,372,103,200,222,180,crewfb75401b-3aa6-400b-8a2d-f0e08caee8b9,CDG-ALG8726d958-8e49-4208-86d6-01ae142770bd
AJA-CDGd4770e4d-b241-481a-b0cb-d6d30fd5abd2,223,227,227,377,100,200,227,180,crewbf35c9eb-9152-4a70-bb30-d6cba6e2391b,AJA-CDG3e097c41-a7a5-4973-bc3b-c33c04954c4a
CDG-BRI677385e7-4302-4e0e-92f0-8e295ee621fa,82,228,228,378,128,200,228,180,crew3418f064-402a-4116-bea6-86b61a67cff6,CDG-BRI9be0da5e-aab2-4a2e-bcbf-02ef810e00a9
CDG-NAP4d88ce1b-bd72-4337-83f3-b48d594b5658,61,229,229,379,95,200,229,180,crewbb801b89-d0bb-41a9-9c12-4d94c2092148,CDG-NAPb6084742-67e4-493a-ab8a-059e9c17c3f0
NCE-CDG94ca56be-ac8e-4602-8feb-293ecf037bb9,100,232,232,382,89,200,232,180,crew5b202b1f-f6eb-4984-876f-a0a9191c2bdc,NCE-CDGbb00b88d-d5ab-4c7e-af90-029f56aeaa17
TUN-CDG284c649d-c3b9-4c8a-8e1d-4c1893aad205,157,234,234,384,64,200,234,180,crew7ba3d7ad-8f75-45ae-95e6-fa287e2bc333,TUN-CDGa99f4e57-b8be-46ee-9ca8-8c3f89011561
RBA-CDG29442508-dc30-4233-a337-054280125c10,115,234,234,384,175,200,234,180,crew8f8b4558-0ae8-4c93-8391-03555fe1fa1b,RBA-CDG55434df3-4dd5-4ef8-933f-bac07ee0049e
CDG-BGO25b889f4-2e2a-455b-97a2-8e3fd68e2a8d,95,242,242,392,80,200,242,180,crewcd7e1bde-6011-4e5f-aa84-29a32a0e7e04,CDG-BGO951dd3c0-860a-435e-a4e8-6c13e1371cfa
CDG-TLSbd600df5-c76f-466f-887f-32ed7a00c00f,83,245,245,395,139,200,245,180,crew3254470a-005e-4c73-9ec9-fe6d66dc0c89,CDG-TLSa37da7a0-5032-461f-8d65-0c9009e6f5d1
MAN-CDGa8496f7f-8953-4638-a171-4fdf1b4e662c,167,250,250,400,87,200,250,180,crewa7b1961e-af1e-4b54-afbd-54e4d5460259,MAN-CDG37ab0523-76cf-482e-b6a3-7e321d7c6652
LHR-CDGfd7970a3-3e67-4dd0-838f-33785c5b44d3,110,253,253,403,129,200,253,180,crew2703ef68-b279-44f6-bba0-606165465166,LHR-CDG9e2fb041-a6f8-4e7e-828a-ad1f8b305f69
CDG-LYSa3cca00e-81e2-4c01-b2f6-2e88dec3766f,239,255,255,405,63,200,255,180,crew46febd81-2a90-479a-bf8c-8dcc01430040,CDG-LYS472df5e3-0d11-4be2-8058-dd16c0cfe5c0
ALG-CDG1e80ef07-66b4-4637-92de-2240f1730031,88,255,255,405,139,200,255,180,crewadcaefbb-1649-4cf9-bf94-8cfc01b7d163,ALG-CDG40e89f2a-e1fc-4f83-9b9c-214b85d62f36
CDG-BOD3cc33d27-621e-452d-a71b-1f16b617259a,199,255,255,405,198,200,255,180,crewf90650dd-b39c-42b0-8083-d237f1b3da3c,CDG-BOD59d72de5-1fec-4457-9ce2-b04c436acac8
CDG-BGO951dd3c0-860a-435e-a4e8-6c13e1371cfa,95,256,256,406,101,200,256,180,crewd98158a0-f639-499f-8c8d-0fe9f5a028fa,CDG-BGO359e3466-c782-4e80-a626-09c6691ce9a6
FSC-CDGa6ca2518-f2fe-47ba-bbb1-78225b369870,119,258,258,408,97,200,258,180,crew8ba3e251-ea97-4b9f-9e72-162035220aab,FSC-CDG17f560f5-0a1a-4d73-ad61-4b9aedcf9fa9
FSC-CDG17f560f5-0a1a-4d73-ad61-4b9aedcf9fa9,119,259,259,409,91,200,259,180,crew9217f81e-5d8f-42c4-865b-f49a796c69be,FSC-CDG2b3b141c-47d6-4496-b1e6-2238ca04904f
CDG-BLQ93e8bda5-14dd-47a3-88c3-04ba5fe8a305,233,259,259,409,198,200,259,180,crewa9d38796-4a31-4809-b439-60e293373e7d,CDG-BLQd3b7d0ed-1600-49b3-ba6c-767e305d8719
BES-CDGa6038a5a-60c8-4fc7-be5a-d03db6f2b7e1,117,260,260,410,152,200,260,180,crew2d0410ce-3616-4298-a9d7-5a80df020011,BES-CDGae5a5dec-5d59-4204-b85d-1677b791d594
VIE-CDG916d186a-4685-4bbe-b6cf-90e50b58a2cf,151,260,260,410,171,200,260,180,creweef84de7-1055-4447-b11d-3b108caf1346,VIE-CDG1a4f5f6a-842e-4ac2-9bba-68ef5172965a
DUB-CDG76fb74c1-eb35-45ea-a112-b41a13a93114,115,261,261,411,77,200,261,180,crew998cde32-10b3-4f2e-a20d-f24b3f83d225,DUB-CDG0a675376-f6db-4661-b1ac-326d7e677f47
CDG-PRG6c994764-f664-48f2-921e-f2e6fb4eebf1,99,265,265,415,98,200,265,180,crew7852850a-1078-4a98-8983-30458d873315,CDG-PRG7904f062-b5a5-41fe-b7a0-d080ccd01d02
WAW-CDG1a93e08e-a02f-427f-8977-e2a12bb057d1,148,267,267,417,67,200,267,180,crewf9c4d47f-79ef-4373-bdac-9496c5bce657,WAW-CDG582d02c3-9ad7-4ff1-adad-72df7124574e
ATH-CDG957df10b-d28d-458c-88d9-d345e0a8da89,122,270,270,420,133,200,270,180,crewa7d751e2-e742-4da4-8f13-46d2c1c911dc,ATH-CDGf9397e4c-7f22-40ce-b192-bdc656ef9e64
NTE-CDGc003f0e9-c2c3-4e11-8b70-942773ddaf4f,238,270,270,420,153,200,270,180,crewf8414fe2-4d71-4392-b08d-68388f425358,NTE-CDG5fcde360-9c08-489a-958d-7f8df477d47c
BRI-CDG3ab9c994-76d3-4efb-9fb6-2e677084c694,82,272,272,422,105,200,272,180,crew7765547e-d320-4ac4-bcbf-7e88c75284c2,BRI-CDG03a7d9d0-e71b-4873-a66c-d1aeffdfdb15
MAD-CDG1abc76fe-ad2b-4eb7-834d-839451de7fb9,199,273,273,423,184,200,273,180,crew0eb5d9c1-6ccc-4e3c-8652-47af602c448a,
BHX-CDG79575d3d-da30-4acc-b65b-3cbc0604d75f,86,281,281,431,67,200,281,180,crew29e84d8c-63a3-4ee5-9a60-3e3541354730,BHX-CDG72308eb0-a708-4aed-880c-0cea2d04adf2
MRS-CDG57aabcd6-e6f5-49d2-9f7e-a02f7af152ca,174,282,282,432,185,200,282,180,crew0f92dd77-578b-4a9f-af55-25f4ef4cdeff,MRS-CDGe3967797-95a4-4da9-a13a-107efd9b2d42
CDG-PRG7904f062-b5a5-41fe-b7a0-d080ccd01d02,99,282,282,432,124,200,282,180,crew07e7b971-1d05-42bb-9dc6-58b3098feda5,CDG-PRG4a8970f0-305f-4e0e-a405-90f34760cf57
TUN-CDGa99f4e57-b8be-46ee-9ca8-8c3f89011561,157,283,283,433,67,200,283,180,crew1494e710-2ace-4609-a562-80bc5ef9e307,TUN-CDG97744e22-249e-4a51-81eb-7f2491c04c28
OPO-CDG829bdaa2-1d02-43fc-97c5-52cbda073121,168,288,288,438,134,200,288,180,crew1b6bbb7c-464d-4be5-8af8-ca881268e7a6,OPO-CDG7d721be3-cabd-4005-9e53-4498250f5773
CDG-OTPf0d0ae68-58fe-476d-abac-a3fff1df828e,131,296,296,446,52,200,296,180,crewb74d7443-3b14-4426-b8a9-f88f1cab9117,CDG-OTP481e2a0a-e187-45b8-87e0-5ed7255f3a91
OPO-CDG7d721be3-cabd-4005-9e53-4498250f5773,168,297,297,447,140,200,297,180,crewae3fcc1a-5d17-4ad9-8e18-21f4fec9116f,OPO-CDG44eaf2e9-95b6-420a-8d4d-d1b6f060dc0b
PRG-CDG849a3e51-33e4-4381-af64-3bafba7e140c,99,297,297,447,160,200,297,180,crewe9128806-6983-4595-98b1-73d8e745cc2d,PRG-CDG85c4ee20-8014-4d1c-acd9-a52ce461002c
CPH-CDG89765897-5005-47c1-83bc-de3444215749,68,303,303,453,50,200,303,180,crew2dd99f04-eec6-4a81-9584-ba891ad6232c,CPH-CDG12a7492b-0871-4025-a526-720af8755d30
SOF-CDGe4ebcbf0-d9d6-4639-9b24-9fbb12c09db7,146,310,310,460,69,200,310,180,crewbf641d6b-fc90-4ba6-843a-a33ac50fd30b,SOF-CDGe6c55a41-269a-4b34-ab94-9ced67ce9eba
BOD-CDGe6067fdd-0957-4d26-9cd3-a8ffbb57a640,199,312,312,462,175,200,312,180,crew2f78eea1-8702-4f93-b8ad-c95dfff23232,BOD-CDG355e44dc-2e30-4200-b7b5-cbbfbfdb83c3
LHR-BAHAMASb472adca-1101-407b-a229-e87214f55a44,178,312,312,312,121,200,124800,180,684e447c-c8cc-429e-b0f8-4b82a78d12af,
CPH-CDG12a7492b-0871-4025-a526-720af8755d30,68,318,318,468,81,200,318,180,crewf9e99694-417d-4647-a265-a4eaa9d377ba,CPH-CDGf08a1d2d-2f23-440e-bbdc-990433d04e9f
BLQ-CDG9cf1f40e-9afa-4443-a036-5d3c121f8cc7,233,321,321,471,86,200,321,180,crewd583bd7b-a447-4479-a1dd-264a7ac20fb9,BLQ-CDG0eab3c0c-4552-4f29-a7fd-64f8f8f7338e
CDG-BESea41fa04-8da8-440d-8cad-bd5f6293577a,117,321,321,471,134,200,321,180,crewd2aadde0-d239-425c-888f-5ae3b611dcc4,CDG-BES9e71342c-b6a6-4aec-b51d-802dd90c275a
ZAG-CDGe265e1b3-2899-4fb2-9714-6f750686af17,214,321,321,471,101,200,321,180,crew20a89e06-cbe0-4e60-a266-b6eff42deafe,ZAG-CDG86606e7a-ad05-4de2-8e8b-63c6630d7f1f
VCE-CDG40186ed4-716c-4026-a91e-eb343103148c,84,326,326,476,84,200,326,180,crew73b583e9-e8d8-4b88-b019-c3a1a58e9a6c,VCE-CDGa18bfa66-7dce-4b30-9822-9c877aa482aa
LHR-CDG9e2fb041-a6f8-4e7e-828a-ad1f8b305f69,110,326,326,476,135,200,326,180,crewd151aee7-99ed-4d09-a3f6-b83ba2c2dc81,LHR-CDG242db269-8497-47e0-a852-bff366ec7edc
VIE-CDG1a4f5f6a-842e-4ac2-9bba-68ef5172965a,151,326,326,476,173,200,326,180,crew344db5a8-df14-4615-bf01-401971a00ff4,VIE-CDG7e54038d-0de1-414a-9c01-cadb8c54ef62
CDG-CTA319d0e97-3572-43b6-9f80-c1999e323b04,67,326,326,476,155,200,326,180,crew534b968e-a44f-4c55-8e57-3658e8dc4441,CDG-CTA52da6bcf-b713-4454-93ad-b07db02723c9
ZAG-BAHAMASfb22b1cf-dfec-4eb8-a65d-423bbe48c1f5,86,326,326,326,53,200,130400,180,2e6c4e20-6e3a-4a5b-b0ac-31395768e9d2,
CDG-BRI9be0da5e-aab2-4a2e-bcbf-02ef810e00a9,82,330,330,480,169,200,330,180,crew31469c2b-a532-4268-8e05-a2ecbf4a4803,CDG-BRI7d93b56d-3195-4fe1-b7d2-9aa599ec2012
TUN-BAHAMAS669d01a0-b709-450d-9375-2c0924e801c2,183,331,331,331,94,200,132400,180,787af3ba-35b9-46d7-ad79-060eba909148,
NAP-BAHAMASed47461b-3d4b-43a6-b9ff-1f1fc7c4296e,66,333,333,333,185,200,133200,180,765a0ddb-f868-4e81-8767-dff950b39c97,
ALG-BAHAMASa61bb7b2-1cec-4b79-90da-1a46be2bac0b,70,341,341,341,164,200,136400,180,beb9e746-011d-4e15-a1e8-2bf3b4e72e8d,
CDG-LED63060d11-204c-4ffb-a0bd-ef9b21685bcb,203,343,343,493,122,200,343,180,crewf4b6a629-d448-4b03-bf11-321cbe05d5f9,CDG-LED6deb2bf4-b40d-400e-a038-217ecf48b267
CDG-ARN8b70d2fb-5f99-4d6a-9a97-e26bb2023876,130,346,346,496,70,200,346,180,crew620f94ee-f180-4464-a8cd-ed79fb3a51a0,
AMS-CDG9fc7623d-4001-4e32-b0f8-e52785d3059b,66,348,348,498,159,200,348,180,crewe320c212-791d-40f6-81e2-b0c356f7f682,AMS-CDG216a156e-25c4-4715-af28-5c150ec15b4a
TUN-CDG97744e22-249e-4a51-81eb-7f2491c04c28,157,350,350,500,109,200,350,180,crew65ae4243-53a2-4924-bbff-a18c647df965,TUN-CDG4bb74b94-4d2f-493a-934e-622ab0006604
CDG-IBZcf0e9d70-fc99-4516-b87b-e18ae83e2647,66,351,351,501,94,200,351,180,crew9ae8fb43-ef77-42a8-a4c3-13d726cc1019,CDG-IBZ3ad9fcb6-6bac-486c-82ba-82945c67a2a3
NAP-CDGa85ebd0d-550e-422f-83da-8e0b473f5bc5,61,351,351,501,56,200,351,180,crewbefbd6f8-c1f9-4c48-9101-3c30bb9a27c3,NAP-CDGc14f9d1c-4455-4267-9308-d30e34b15077
CDG-BUDb4271c29-cd99-4610-a5ee-6067c911c7cd,211,352,352,502,186,200,352,180,crewbc1114de-04e8-489d-8ec5-e3d50faca6c8,CDG-BUDf85171ca-f9ae-4d14-a7b6-253e3aedd6ee
CTA-CDGb39a3462-8f48-46ed-baa8-c323ca37acad,67,355,355,505,186,200,355,180,crew8a72164c-e522-4604-b80a-1af8987ce84c,CTA-CDG61bad055-bc31-4a1c-9b92-52561a370fb8
LHR-CDG242db269-8497-47e0-a852-bff366ec7edc,110,356,356,506,153,200,356,180,crewcd59d5c1-7292-453e-bd04-af022951ea7c,LHR-CDG19e4a231-903d-4311-8961-6beb8735078f
ALG-BAHAMASd81adcef-1dcd-49e5-a98b-badcbea02f9b,112,357,357,357,137,200,142800,180,366478c6-ab9b-4779-93c2-77ddcef550d8,
ZRH-CDG773069b3-a13f-4d6d-90f6-1dfd4be030da,127,358,358,508,94,200,358,180,crew9cdc4e6d-9401-4d01-9039-5e0299bbe5f3,ZRH-CDGf81c299f-b6a9-45cb-ac08-ebe4cad0a470
CDG-CTA52da6bcf-b713-4454-93ad-b07db02723c9,67,362,362,512,127,200,362,180,crewa7a8ae21-1d5b-4061-a00e-75ed637b4175,CDG-CTA87e33a1f-e6c4-4d7a-a2ef-a66c8dbb4413
TLS-BAHAMASae4bc56f-574d-43f1-b7dd-203399dc368d,179,363,363,363,164,200,145200,180,c2bd2f82-7a23-4842-a02e-3574ca0a6687,
CDG-LISd0aeb53c-f19b-4361-8c4d-b71f57425f32,226,364,364,514,93,200,364,180,crew8bc74049-204e-4590-a59c-d684f4223072,CDG-LISe1c1fc90-bee1-43c4-bce8-8a239cf56747
BRI-CDG03a7d9d0-e71b-4873-a66c-d1aeffdfdb15,82,365,365,515,129,200,365,180,crew3418f064-402a-4116-bea6-86b61a67cff6,BRI-CDG9af11e39-5d54-41de-8a14-1b6cfae32b6b
CDG-CPH016ce7d1-de64-4828-b222-f6ad292fcf42,68,365,365,515,197,200,365,180,crew1c3da2a2-5a94-43f8-a61d-0dbe1d86e20e,CDG-CPHca6caa7f-f8ba-4eda-9cfd-e8a233f30998
TUN-CDG4bb74b94-4d2f-493a-934e-622ab0006604,157,371,371,521,154,200,371,180,crew3c90cb52-af3a-4dcd-a958-dc4fb07a3052,TUN-CDGb41dad3d-b378-4273-87b3-4889c82ed09f
BOD-CDG355e44dc-2e30-4200-b7b5-cbbfbfdb83c3,199,372,372,522,127,200,372,180,crewd5447a86-9306-4182-8559-b2f15721f71f,BOD-CDG690b2b9a-f211-45f7-9c2b-3a2633e45f00
MPL-CDG3c4825aa-8340-4348-a321-07980c6d2252,116,375,375,525,109,200,375,180,crewa60ffbe4-a774-4843-9cf7-2f34e70659eb,MPL-CDG7f740ec4-ec17-4e56-bba1-7f9286f2c233
BGO-BAHAMAS148db3b4-c67b-4841-8c8a-a1ed774bd826,122,376,376,376,107,200,150400,180,068ba5e9-bdfa-40b6-873c-989154be9793,
CDG-MUC182e3022-6b3d-4966-b56a-2508dfa2d184,210,377,377,527,99,200,377,180,crew2176cc40-2178-4a2a-8d8e-da0df6810e59,CDG-MUCf71b929d-f18c-47b9-8d5b-6ff0c7f230e3
TLS-CDGa38f7431-bcc5-4dab-8029-9ab8dc6e4598,83,378,378,528,167,200,378,180,crew3254470a-005e-4c73-9ec9-fe6d66dc0c89,TLS-CDG14356a80-be05-4cdf-ac50-5b1a1848c26c
CDG-IBZ3ad9fcb6-6bac-486c-82ba-82945c67a2a3,66,379,379,529,112,200,379,180,crew3806078e-ed76-43c6-8aec-0f5e9f1e7541,CDG-IBZd6313f68-8a93-457d-af1d-2e3bf7f02ad6
CDG-NCE75234b6c-0afe-41cd-952d-158c08273e2e,100,379,379,529,158,200,379,180,crewdc1abf22-1782-432e-b318-ba53801527a6,
ALG-CDG40e89f2a-e1fc-4f83-9b9c-214b85d62f36,88,380,380,530,117,200,380,180,crewfb75401b-3aa6-400b-8a2d-f0e08caee8b9,ALG-CDGd39e6d60-8c70-4c93-bd41-4af19873ab3b
BGO-BAHAMAS0284cc55-ff8b-4ad5-94c3-de6af037e10a,149,384,384,384,83,200,153600,180,a06c8e37-9f88-4275-bf1b-46a7663e9c25,
CDG-ALG8726d958-8e49-4208-86d6-01ae142770bd,88,385,385,535,54,200,385,180,crew676cf893-52ed-4114-afc3-5967ada6fef0,CDG-ALG1848e5ac-23e0-4aff-8ce5-ed461e7642d4
NAP-CDGc14f9d1c-4455-4267-9308-d30e34b15077,61,385,385,535,63,200,385,180,crewbb801b89-d0bb-41a9-9c12-4d94c2092148,NAP-CDG0f6b15da-9d34-40de-90b5-61cda3359438
CDG-RBAe6a5f4a1-cd12-457b-a44b-d0b6cc7ee099,115,385,385,535,119,200,385,180,crewcde60897-0dc7-4892-8fde-9778f812d8e5,CDG-RBA91628ca6-df9e-4886-bb05-28a8a383df75
CDG-ALG1848e5ac-23e0-4aff-8ce5-ed461e7642d4,88,386,386,536,105,200,386,180,crew9ae205db-c59c-4730-af11-129715177ff2,CDG-ALGbdc7b635-4ca9-4386-bc67-536451b22fbb
SOF-BAHAMAS0dfc8f32-9ac8-463b-879e-8ff07f6c2ed0,135,388,388,388,133,200,155200,180,7ab94cb0-712e-4d49-a542-0b9957acf055,
SOF-CDGe6c55a41-269a-4b34-ab94-9ced67ce9eba,146,389,389,539,103,200,389,180,crewc32d0641-4bb9-4632-a32e-d8701c9c0539,SOF-CDGc09f78cb-7310-41ff-b67b-0f11b48f9021
CDG-AJA81f8fe82-8370-484e-8359-bf73be9b24dd,223,390,390,540,108,200,390,180,crewe1c895d4-468b-4156-a566-ab20cae4e709,CDG-AJA8fff25a0-a49e-4116-bdfd-4b9f7e619989
BGO-CDG6ef0c71a-d822-40d9-a861-4c2e434851f3,95,393,393,543,86,200,393,180,crewcd7e1bde-6011-4e5f-aa84-29a32a0e7e04,BGO-CDG0a7e79af-c071-4b38-a99d-38e80916c7aa
MUC-CDG9b4596d3-2718-4aee-8c58-e5bf4c2c2c4d,210,394,394,544,52,200,394,180,crewbf1a843d-4b2e-4b24-a0e9-9d6b6e05a071,MUC-CDG22b8f278-2318-40b7-9608-5bb5e74fdf06
