311,248,132,107,15,683,81,7,10,180,58
CDG-WAW55258c3c-2ce1-445c-ae9a-937da864a541,148,187,187,337,122,200,187,180,crew91b5ad7c-8488-47f0-8d3e-8c8293bb225f,
LHR-CDGf881d261-527a-44cd-a0af-af61f0b18e39,110,190,190,340,99,200,190,180,crew6ec34939-1493-4d09-abfb-45a04a5d1856,LHR-CDGccbef40d-5869-4bd7-8334-0474e2296ab6
BUD-CDGe73134eb-3ca2-421f-a612-61bc67f9e721,211,191,191,341,141,200,191,180,crewe4ed3f9f-59bc-4c58-a844-0f7e996a24b2,BUD-CDG2d84a76b-da2f-4eda-88e5-6d4b971bd7fd
CDG-SVOd97f9c2b-9250-4ab1-9434-a956cbb3cfbc,86,206,206,356,170,200,206,180,crewc2f05d34-6a73-4393-84d1-089753b89d32,CDG-SVO00ecf325-22e0-4349-97aa-6c68714772fa
CDG-ATHafa4a9b2-d2b9-4cff-a66c-83f25be110ba,122,212,212,362,61,200,212,180,crewb5f0738f-21ee-4841-af07-78f28861e0b7,
CDG-MPL3d32282f-8191-4fec-820e-f373459a4b42,116,215,215,365,112,200,215,180,crew6e467045-96ad-4857-bb78-85d81074fe3b,CDG-MPLd77ea88e-1e7a-486f-9e49-a6adb32c283b
CDG-BES25223517-d28f-4446-8114-82764846621d,117,216,216,366,55,200,216,180,crew79613a77-cf79-4d91-af52-711be5fd9edd,CDG-BESfbf24d95-e91a-4ef3-b519-5db18c261fd9
CDG-BRI222846fd-f77f-4ff7-b8ed-584f5034ab79,82,222,222,372,136,200,222,180,crew21390815-3da0-46d1-a8cc-0c006052c08b,CDG-BRI6632b266-b526-4c0f-8b67-d040117d9bdb
CDG-MRS1dbf2885-08c8-4205-9f67-87e988dda5ff,174,224,224,374,92,200,224,180,crew0161b5b6-0ae2-4377-b25d-318630194956,CDG-MRS55a844a7-e0fb-4b1c-8aa7-54feb9870ab0
CDG-MPLd77ea88e-1e7a-486f-9e49-a6adb32c283b,116,232,232,382,177,200,232,180,crew60aef8f8-f66f-4eaf-bc47-bc60f553fc39,CDG-MPLa89b31de-6260-4138-9483-8734c34219f5
TUN-CDG8bdae9d4-a3ef-4569-8e9a-6a3f3ed5b8f3,157,234,234,384,105,200,234,180,crew3c6893c3-f7d7-47fb-ae0b-170d757a29a7,TUN-CDG88ccf240-a937-4c81-85f0-e7b0b91e98c2
CDG-BGO5e346aea-ea2d-45f5-b346-87b7591ee6d9,95,242,242,392,120,200,242,180,crew0a40a254-3942-4890-8d5d-827d6b780ea8,CDG-BGO3dde7959-723a-426a-822e-4b7fbf280273
CDG-BESfbf24d95-e91a-4ef3-b519-5db18c261fd9,117,245,245,395,133,200,245,180,crew8e1ff72a-cc93-44d5-a1d2-8c33637ae7f1,CDG-BESbe455c76-d1eb-4745-883a-e9d82580b375
ALG-CDGc06404a7-a4af-41e1-a9f8-7a6716d3df1a,88,255,255,405,172,200,255,180,crewe4af777d-3f53-4b42-9933-06e37603b175,ALG-CDGf05695cc-098c-44f2-b6a3-cb5d76180898
CDG-CTAa76071d2-900b-461b-b950-cc56a0da38bd,67,259,259,409,53,200,259,180,crew808e0f6d-1de2-4493-8b24-2d67488e71d5,CDG-CTA236d6636-9daf-4b6c-9cd7-1acb744929fe
GVA-CDGf429d6dc-dbd4-43e7-bea4-69f61c0174e9,189,262,262,412,153,200,262,180,crew1886be9a-3990-4604-b25a-6708e283962f,GVA-CDG834f6324-49bc-4a7a-acb6-3066ca015132
NTE-CDG0367d062-f432-4525-bce8-89b747cf42c5,238,265,265,415,140,200,265,180,crew18a47ed6-fbf2-4628-9a7b-b045b905f5e1,NTE-CDGb85175d6-0fba-4604-888f-1466efe70981
ZRH-CDG193e5554-2d04-4b92-9610-f691f497bae2,127,274,274,424,99,200,274,180,crewee8bb88c-eac2-4c7b-8c8d-9b329a37ba0a,ZRH-CDG9a928130-42ae-4c21-8a4e-a8aa20b79d43
TUN-CDG88ccf240-a937-4c81-85f0-e7b0b91e98c2,157,283,283,433,148,200,283,180,crew316311ee-892f-40be-ae17-83f9b3a401bc,TUN-CDGbadcc826-784e-4e1e-8840-362d912ebd83
CDG-CMN8e346a68-0fe0-46a6-9b4b-8f62c0391d01,168,292,292,442,138,200,292,180,crew0f693f5d-81c4-4efc-a385-4f10810a7c86,CDG-CMN26731819-0f81-4794-8fd4-ef8d2cbc489e
CDG-SOF3a12b85a-5932-4939-8194-bfdb91637ebc,146,297,297,447,94,200,297,180,crew2318993f-2477-47fc-a51b-cd15582bc4fb,CDG-SOF14dc1c51-58bb-4c04-b4a7-d7d5e39c416b
LHR-BAHAMAS50741b79-7389-4a22-b001-dfd5c44d6d3c,87,304,304,304,90,200,76000,180,cd70e441-637b-4482-a26c-04e7e87c5e51,
CDG-OTPd5d4e029-56ab-46c0-8638-3feae83870ac,131,308,308,458,132,200,308,180,crew83131f31-3ae5-4504-b954-9608d3ecaf84,CDG-OTP53805973-e2c4-4fc5-97fe-66553287eaa4
SOF-CDGb5839763-1474-4354-a43f-ba70fa434312,146,310,310,460,75,200,310,180,crew2e5926c1-627e-469b-92b7-ab73c74f5fcf,SOF-CDG6dae2e6b-be22-4566-a183-f71853bbbebb
BOD-CDG8b00a536-663f-4314-9a68-a68a5c67353d,199,312,312,462,67,200,312,180,crew4fd28c05-57b1-4af8-801b-d1c093e655e4,BOD-CDG3cfb8dbb-955f-4110-820d-28750d57d472
TLS-CDG5b3ba11b-6591-4523-838e-ad359d6fdd4f,83,312,312,462,100,200,312,180,crewa8d612a7-00ad-496d-96ea-ccb122464291,TLS-CDG9ae09b3c-6ab0-40d2-8b81-725ff4c33985
FSC-CDGeb7756e5-a842-4ec9-b7af-128787435fce,119,313,313,463,162,200,313,180,crew86319b18-197e-40ce-9e3f-0b7614e2bba7,FSC-CDG598fa5d7-5097-469b-89ca-c19bf8120ce7
BLQ-CDG2173266a-9a9f-44a0-99de-9b9f0d74804c,233,321,321,471,60,200,321,180,crew97a05610-9a09-4b32-a556-e7e331e3181c,BLQ-CDG5cf30be1-2b5b-4e15-a8b2-ab08eb1602eb
CDG-BESbe455c76-d1eb-4745-883a-e9d82580b375,117,321,321,471,60,200,321,180,crew8025b8e7-85d5-438e-a6d7-1d7c3afcbb5b,CDG-BESf61c6864-15d6-41e7-9139-2723f4e33544
BRI-BAHAMAS43602545-38eb-4b61-abf4-6235f0561d73,196,324,324,324,135,200,81000,180,fc33bbea-7187-4d50-a11e-17d7afb10ddb,
SVO-BAHAMASe41a72bb-517b-4ef7-9462-58dacf711be9,77,327,327,327,78,200,81750,180,8a5142b1-1361-4f08-a04f-291c012c0c40,
LIS-CDGf22d61d3-afff-4443-84dd-17bea05bd264,226,330,330,480,186,200,330,180,crewc8e99b24-68d3-4a81-88be-00ba317e7173,LIS-CDGeb50ab49-a414-4f86-8535-8b4425747734
CDG-LHR9dce65da-7dc9-4e73-8a33-382c43c74114,110,332,332,482,191,200,332,180,crew6ec34939-1493-4d09-abfb-45a04a5d1856,CDG-LHRecbfe4a5-db01-43ce-8d46-3fc7c19da263
SVO-CDG026f3dcc-a25f-4516-8ff1-eb4aa7abfa2a,86,332,332,482,65,200,332,180,crew93d4589f-9e6c-4ce2-addd-e103893711ac,SVO-CDG16a097c6-ae29-4172-b901-20a07395d291
ORN-CDG410ca246-2b47-4a66-adfb-e6e9259594e0,147,343,343,493,75,200,343,180,crewf4d4d6c3-aa42-4837-b75b-9588f9ade6af,ORN-CDG3cddb1c6-8e29-4e0e-8976-572ae5ceb40a
CDG-LED3b504b8f-4a41-4560-99fb-6f9445aa0413,203,343,343,493,106,200,343,180,crewc57b92e7-d9be-4829-9aea-f7e5aa519e63,CDG-LEDf7d0d35f-29dd-4f99-9eba-658a3b112ca7
BRI-CDG5391f1a0-19e1-4be8-8c7d-a866f5e4f203,82,345,345,495,111,200,345,180,crew21390815-3da0-46d1-a8cc-0c006052c08b,BRI-CDG1fa721b1-bdda-42aa-b4a2-fdb83a3d0b00
LIS-CDGeb50ab49-a414-4f86-8535-8b4425747734,226,345,345,495,168,200,345,180,crew2cfbd635-26d5-49ae-b20a-2fdc0aadfdf8,LIS-CDGf343c864-46e0-42fe-90c8-ae1761f0c735
CDG-IBZ0cf4dd20-1257-44b8-a58d-1b05f7b6b9a2,66,351,351,501,189,200,351,180,crewceaa9c11-fc12-426c-bc65-e8b39c99bf4f,CDG-IBZ1ba52622-fb33-459f-9236-d9a775deff82
NAP-CDGdc5e93aa-4692-46a6-b0bc-a90eb05ffac7,61,351,351,501,185,200,351,180,crew2a9e9584-3f82-49ed-a7cc-e94d19b2dff7,NAP-CDG56245706-ae96-49dc-9a92-8afc014e7d4d
CTA-CDG4c6203cf-b1d9-440e-9ca2-99cd89700b94,67,356,356,506,168,200,356,180,crew98a6b651-45b0-46ae-a6a8-bddb5407e73f,
WAW-BAHAMAS3885728e-bbaa-4dea-8c0a-5df5cd07d252,195,359,359,359,88,200,89750,180,492bcc72-ceb1-4a07-90ee-e677fa5fb485,
NAP-CDG56245706-ae96-49dc-9a92-8afc014e7d4d,61,363,363,513,133,200,363,180,crew6585581b-5e87-4e17-8beb-b04c7b9ae832,NAP-CDG0e7b0c35-2e9f-4ab9-9566-ac6f9a97ba04
CDG-NTE22cabb2b-792e-4aaa-a6b1-fd6217a6624d,238,363,363,513,134,200,363,180,crew5106ace6-bfc8-4231-ab22-e1d1cc1c3305,CDG-NTE8916bbec-877c-4dc8-8937-736bc68484e2
ATH-CDG9d97859b-213d-41ed-a71e-27e2eea73549,122,373,373,523,66,200,373,180,crewb5f0738f-21ee-4841-af07-78f28861e0b7,
MPL-CDGd1d71a6b-1169-4d78-b930-3b65b22cb91b,116,375,375,525,155,200,375,180,crew6e467045-96ad-4857-bb78-85d81074fe3b,MPL-CDG92431578-a05a-46c9-8660-ab51aee6fdf3
BLQ-CDG5cf30be1-2b5b-4e15-a8b2-ab08eb1602eb,233,379,379,529,163,200,379,180,crewee986e6d-45df-435e-b62d-368d6bde9844,BLQ-CDG15e48f29-82e3-4d91-ab96-36cfe7b59787
CDG-SOF14dc1c51-58bb-4c04-b4a7-d7d5e39c416b,146,379,379,529,149,200,379,180,crew443a33d5-9aa5-4085-81bd-ded2ec35b9d3,CDG-SOFdd5b0f59-d576-43c0-ad2a-099fe5618124
BGO-BAHAMAScd35f9a7-752b-4a18-97c6-9412c69daea4,121,380,380,380,182,200,95000,180,df5be9f0-a478-4f5c-a690-3beefb52ed65,
BES-BAHAMAS2c1fd7d0-0ab3-40de-9f4d-119774e9a10d,224,381,381,381,96,200,95250,180,ea3b5790-d938-4c10-b392-f38ee93471a3,
CDG-LHRecbfe4a5-db01-43ce-8d46-3fc7c19da263,110,382,382,532,105,200,382,180,crew2df58913-08e6-4b8a-bb81-92bad806f857,CDG-LHR1f4442e8-04fe-4811-a08b-23f9f6f102e7
MPL-CDG92431578-a05a-46c9-8660-ab51aee6fdf3,116,384,384,534,164,200,384,180,crew60aef8f8-f66f-4eaf-bc47-bc60f553fc39,MPL-CDG00e86395-f6bd-4087-8b9e-848eef25b865
NAP-CDG0e7b0c35-2e9f-4ab9-9566-ac6f9a97ba04,61,385,385,535,139,200,385,180,crew284e6827-bd3f-4a6d-9a86-39c61cb1f1d0,NAP-CDGafef59ce-eb0a-4722-9370-75b073b19976
CDG-ALGe00f9009-6103-4759-9d8c-f24c186b6e3e,88,386,386,536,54,200,386,180,crew26e44365-57fb-45bf-9ad2-f426c3fcc109,CDG-ALG9e08cd32-8355-474d-85c9-f0b2bda1c7ea
SOF-CDG6dae2e6b-be22-4566-a183-f71853bbbebb,146,389,389,539,189,200,389,180,crewdcb79f6b-8bf6-48e7-be6d-80cbf9f62e99,SOF-CDG1454a81c-56a0-4596-9474-54963fec9578
BES-CDG2468a0d3-81ec-43c0-a753-2362037c593c,117,390,390,540,55,200,390,180,crew12970467-a13f-4d62-9a36-5610042d724f,BES-CDGc8b1bf81-b77a-405f-98ec-7f7d79ba8834
BGO-CDG3bdef9ff-68b6-4883-badc-e0c0376db1d6,95,393,393,543,104,200,393,180,crew36e330bb-5fd4-4111-b091-c56bd55b1fd9,BGO-CDG80cea90d-6861-465b-9828-b105289830d3
BES-BAHAMASae02bee7-fbf4-4926-aec2-39433a769dce,87,396,396,396,91,200,99000,180,489d7576-f576-4f38-a59e-483032ad7362,
SVO-CDG16a097c6-ae29-4172-b901-20a07395d291,86,397,397,547,100,200,397,180,crewc2f05d34-6a73-4393-84d1-089753b89d32,
CDG-PRG148e55fd-0a27-4875-8b24-4db4f03ffb38,99,408,408,558,53,200,408,180,crew4b072f9e-b83b-45ce-822f-d2ed6897aca5,
CDG-OPObd3e99bf-b37e-499a-9ce6-e35abe3c8fb3,168,411,411,561,152,200,411,180,crew14b32b05-a6dd-495b-98cc-8895e2977117,CDG-OPOf7c56aa0-0ccd-4dc9-985a-14b39e50e30b
CDG-LYSa45c86bb-4907-4fcc-bda7-e8284acdd52c,239,417,417,567,85,200,417,180,crewdc2466a1-365b-4f72-892f-5721367ef99d,CDG-LYSbe005784-f892-4805-9af9-b66d19bfd7b6
CDG-TUNbc7bb23c-8ea5-4784-84a6-d1294df79eef,157,427,427,577,183,200,427,180,crew9e95ef7e-9511-452b-9ec7-db199fa46a36,CDG-TUNa4899fdc-9d33-401a-b288-ff10bc6dfe11
BES-CDGc8b1bf81-b77a-405f-98ec-7f7d79ba8834,117,427,427,577,100,200,427,180,crew8e1ff72a-cc93-44d5-a1d2-8c33637ae7f1,BES-CDG056d868b-69d3-43fc-a2b8-b512c8de2f3d
BLQ-CDG15e48f29-82e3-4d91-ab96-36cfe7b59787,233,430,430,580,137,200,430,180,crew07ba7fcc-18d4-453e-bd1d-1e8738aab069,BLQ-CDG8e4e81ee-d7f6-48a6-9691-d95b3fd110a5
BRI-CDG1fa721b1-bdda-42aa-b4a2-fdb83a3d0b00,82,436,436,586,155,200,436,180,crew609c61b6-1aad-4412-876e-057bb0772443,BRI-CDG57403c30-3717-4a0b-b5da-723c58387352
CDG-OTP53805973-e2c4-4fc5-97fe-66553287eaa4,131,440,440,590,187,200,440,180,crewe4af777d-3f53-4b42-9933-06e37603b175,CDG-OTPc5ea38ff-13d7-4f30-9e04-a0c2ae9a4c1d
TUN-CDGbadcc826-784e-4e1e-8840-362d912ebd83,157,440,440,590,165,200,440,180,crew7d8b20c5-71aa-4a4b-915f-6cc667b3f470,TUN-CDG06ebc1b4-d68a-4705-914e-e89dd36b44f9
CDG-RBA97fd6d4d-df4f-421b-8bda-dbefbc02c450,115,450,450,600,156,200,450,180,crew62c21b0e-13ab-4c2d-b565-684f39f76673,CDG-RBA534f3475-3f74-4aeb-9a71-5f39fee42f27
CDG-ZRHf8423981-4e31-4611-a4fa-b59205b8b0e3,127,453,453,603,67,200,453,180,crewf2becf9a-b4b6-476c-aa7f-e830af7d59b9,CDG-ZRHbbc9f4bd-cd79-45e9-b53e-29c60004b898
CDG-MXPc28b1313-4f8b-49f2-a3a5-176032a278b6,131,456,456,606,146,200,456,180,crew067fb4f8-d66d-45d8-8581-c0ac4ecfc2dc,CDG-MXPb5acaa85-caea-4542-a632-186bea7ec5aa
CDG-BRI6632b266-b526-4c0f-8b67-d040117d9bdb,82,457,457,607,67,200,457,180,crew673b472f-f6ae-4db1-acaa-c708e298f380,CDG-BRIdeb79fcb-b57e-4b49-8248-2cc982e33092
VCE-CDG3a3b0819-6b50-4c6d-8a4b-c18d78cdaf93,84,459,459,609,88,200,459,180,crew9d0fa1c9-04ec-455c-b55f-bd541ee38323,VCE-CDG5cf0bc89-9ba0-4931-9eb1-ed6ed0830561
CDG-BUDa99bf0f4-20f1-4623-be0b-9fc959c66000,211,459,459,609,195,200,459,180,crewbc643401-48f3-4956-9fd1-90126e24bbdf,CDG-BUDc43b8d9b-9510-496d-a814-8699d801746a
CDG-TLS0cb8424d-af71-4269-a5f3-f4229af6620a,83,463,463,613,108,200,463,180,crew7f3e69e6-cea0-4aa5-97cc-60242f9ec74c,CDG-TLS92b80b03-e914-4930-9202-fad8e26b5896
MRS-CDGf3644061-2dd3-4d6e-bac5-6073dea443b6,174,464,464,614,193,200,464,180,crewee203295-c937-4347-bd44-62f26debac10,MRS-CDG2b5e700e-c1a0-45b2-b080-0378037bef00
IBZ-BAHAMAS8b311386-0f4f-4888-9603-2d0119b4d527,148,466,466,466,138,200,116500,180,57b3cb3d-0828-44fc-8c3f-624116675f8b,
CPH-CDGc35c00c7-ba81-4964-be58-6ac9a2e79498,68,467,467,617,109,200,467,180,crewe0541d2f-9fec-4b50-9fbf-b57488a7d00c,CPH-CDGa3e3f565-60c0-493e-8bda-17d6b4509da5
CDG-FSC594d1750-1100-4096-8084-a4f1351a0794,119,469,469,619,58,200,469,180,crew7b470d92-523c-410f-921a-f1ac63dba39a,
CDG-TUNa4899fdc-9d33-401a-b288-ff10bc6dfe11,157,471,471,621,157,200,471,180,crewfa694d66-b50a-45df-ad84-7199997d7c47,CDG-TUN7998fbf9-79dd-4e58-9f13-ec001a471c0d
IBZ-CDG20c16861-fda1-4e43-a21e-8d2a1ecd719f,66,475,475,625,197,200,475,180,crewceaa9c11-fc12-426c-bc65-e8b39c99bf4f,IBZ-CDGf80c4025-d35f-45b8-ab6e-78e6528a12f9
SOF-BAHAMASf447262a-0713-4db2-b654-eeea4fd316ec,207,475,475,475,84,200,118750,180,9f349b01-40ae-4bcc-9b3c-12285f4f5feb,
CDG-NAP496ac04b-be26-48c7-9efb-8aee1b6ed7db,61,477,477,627,56,200,477,180,crewa8d612a7-00ad-496d-96ea-ccb122464291,CDG-NAPb79da7fd-8c5f-40be-9a48-b77ba4daff7b
SOF-CDG1454a81c-56a0-4596-9474-54963fec9578,146,477,477,627,167,200,477,180,crew2318993f-2477-47fc-a51b-cd15582bc4fb,SOF-CDGe53b7d32-dbfa-44d1-8571-009f7e493498
LHR-CDGccbef40d-5869-4bd7-8334-0474e2296ab6,110,478,478,628,64,200,478,180,crewe9adce5b-db11-4787-890a-6729b063c192,LHR-CDGe50971f7-b375-4744-a360-bcbbca0171de
CDG-MAN1b875ef9-b877-4609-bca5-e72ff2e3b083,167,478,478,628,112,200,478,180,crew12287998-a978-4797-a928-0923a9ec3148,CDG-MAN818d3041-58bd-44c5-88f0-adb16f6c5a3a
CDG-CTA236d6636-9daf-4b6c-9cd7-1acb744929fe,67,479,479,629,62,200,479,180,crewe4ed3f9f-59bc-4c58-a844-0f7e996a24b2,
BES-CDG056d868b-69d3-43fc-a2b8-b512c8de2f3d,117,482,482,632,105,200,482,180,crewc02603f3-afcf-497d-8709-0a68944ec9e0,BES-CDG0a40a3f8-2f33-415e-ac92-8918b8937d41
CDG-NAPb79da7fd-8c5f-40be-9a48-b77ba4daff7b,61,482,482,632,168,200,482,180,crew2a9e9584-3f82-49ed-a7cc-e94d19b2dff7,CDG-NAP68c35379-aca1-4b99-950b-6f0f1e0e0d25
CDG-OTPc5ea38ff-13d7-4f30-9e04-a0c2ae9a4c1d,131,485,485,635,91,200,485,180,crew3c6893c3-f7d7-47fb-ae0b-170d757a29a7,CDG-OTPd9327791-2c28-498d-be92-6fd0051e4ca4
CDG-NAP68c35379-aca1-4b99-950b-6f0f1e0e0d25,61,491,491,641,96,200,491,180,crewee8bb88c-eac2-4c7b-8c8d-9b329a37ba0a,CDG-NAP2f18b14a-5e98-4e51-aa76-f4bb25c5340e
OTP-CDGb35a9364-548f-45da-bebc-8548b6f2d4e9,131,495,495,645,182,200,495,180,crew83131f31-3ae5-4504-b954-9608d3ecaf84,OTP-CDG0d5c517c-1219-4370-827f-4f9f01b0ea0a
CDG-GVA694e409b-9cfc-4717-b36a-9bac679e18c5,189,495,495,645,91,200,495,180,crew62f87cf3-4f39-4fc6-9c33-70865bd57c20,CDG-GVA81a94e00-fe19-40e4-9434-012db42b5de1
ALG-BAHAMASd37c8c7f-b36f-4ac6-8fde-b10b601cb910,176,498,498,498,64,200,124500,180,c4cf6f7a-9add-4a29-a2e4-08259e94728c,
CMN-CDGae914faf-2fd2-4453-8084-686b2a223378,168,511,511,661,84,200,511,180,crew0f693f5d-81c4-4efc-a385-4f10810a7c86,CMN-CDGd0f6e461-8634-4028-9c37-4fc7d886da48
ALG-CDGf05695cc-098c-44f2-b6a3-cb5d76180898,88,511,511,661,104,200,511,180,crew26e44365-57fb-45bf-9ad2-f426c3fcc109,ALG-CDGd0574e9c-9381-485f-ab12-7a9218650f50
LHR-BAHAMAS8c9784ca-c471-4453-8890-11d42baf67f6,93,515,515,515,87,200,128750,180,2d2af37e-4986-4ceb-9b42-a4c03aece55d,
CDG-BGO3dde7959-723a-426a-822e-4b7fbf280273,95,523,523,673,86,200,523,180,crew21390815-3da0-46d1-a8cc-0c006052c08b,CDG-BGOc5dba8a7-edb6-4868-bf24-9bed83941383
CDG-SVO00ecf325-22e0-4349-97aa-6c68714772fa,86,528,528,678,133,200,528,180,crew86319b18-197e-40ce-9e3f-0b7614e2bba7,
CDG-NTE8916bbec-877c-4dc8-8937-736bc68484e2,238,534,534,684,89,200,534,180,crew1886be9a-3990-4604-b25a-6708e283962f,CDG-NTEf0f72384-c445-44cd-9ccd-4af00b2ee9b7
CDG-MPLa89b31de-6260-4138-9483-8734c34219f5,116,541,541,691,163,200,541,180,crew98a6b651-45b0-46ae-a6a8-bddb5407e73f,CDG-MPL28727a9e-6b6b-4083-989a-992376204929
CDG-BOD2bce0840-ab53-41a1-b9ba-42f922e37503,199,542,542,692,197,200,542,180,crew0fbaf4b5-6a61-4339-bd39-83efe73eea36,CDG-BOD744396fa-36a8-4c44-bbae-3a8767d619f2
CDG-ORN521fe170-42e1-4b01-a811-e899860fe2d4,147,544,544,694,118,200,544,180,crew284e6827-bd3f-4a6d-9a86-39c61cb1f1d0,CDG-ORN0f6d66f6-42ec-442d-840e-55d81cf90952
CDG-MPL28727a9e-6b6b-4083-989a-992376204929,116,545,545,695,71,200,545,180,crew48a0e240-bf9e-41e8-8ba7-3e27e3551e48,CDG-MPLda60648a-2434-4835-a9de-5fa0324750cd
PRG-BAHAMASe11830f2-c18f-452e-a7c0-a62a8807fa64,146,548,548,548,195,200,137000,180,de4ba286-9add-4678-9a29-73af3965d9a6,
CDG-BESf61c6864-15d6-41e7-9139-2723f4e33544,117,552,552,702,109,200,552,180,crew0b4e2c4c-4278-4d09-8f38-34dba51875fc,CDG-BES52f0b933-6488-47c4-84e3-2b6b934711aa
CDG-LYSbe005784-f892-4805-9af9-b66d19bfd7b6,239,553,553,703,82,200,553,180,crew394be057-a174-49f4-967b-1c2366753661,CDG-LYS7b636aae-5bbc-47f5-b226-6b6d9da864ec
SOF-BAHAMAS43211260-1009-42e5-93e0-d6ca8d379602,148,566,566,566,79,200,141500,180,e10d319f-05b6-4565-ab2c-fb44fc83d0e5,
NAP-BAHAMAS91ea3fce-ae40-4c61-a37f-2069e33caa92,156,573,573,573,84,200,143250,180,f1c71954-3498-43a0-bc2b-b974f1323aa1,
NAP-CDGafef59ce-eb0a-4722-9370-75b073b19976,61,581,581,731,188,200,581,180,crew8f0c6626-0c9b-4033-93b7-872e0765dd5e,NAP-CDGebf5eb54-2d2e-4246-b04a-7fd963e54110
NAP-CDGebf5eb54-2d2e-4246-b04a-7fd963e54110,61,581,581,731,92,200,581,180,crew2a9e9584-3f82-49ed-a7cc-e94d19b2dff7,NAP-CDGd16b0cf7-2703-4d9d-a64d-4b34b125be3f
TLS-BAHAMASd5b4bdd4-94bb-46f0-bd48-23c0d08336f7,203,585,585,585,181,200,146250,180,9bdf1d1f-7d39-485d-86cf-523fb32ea40d,
CDG-BRIdeb79fcb-b57e-4b49-8248-2cc982e33092,82,586,586,736,71,200,586,180,crew12970467-a13f-4d62-9a36-5610042d724f,CDG-BRIcc3757da-95ed-4498-8774-d781bcb6fa19
TLS-CDG9ae09b3c-6ab0-40d2-8b81-725ff4c33985,83,586,586,736,50,200,586,180,crew7f3e69e6-cea0-4aa5-97cc-60242f9ec74c,TLS-CDGa5e81ed9-6f18-4df2-9ad7-76d115559f43
LED-BAHAMASe4a8ccd2-9841-4547-9192-9b9be1ed140f,145,586,586,586,135,200,146500,180,00e4c159-104a-484a-927c-e4c5502c7c36,
NAP-BAHAMAS0f92b766-b20d-4392-9f94-3c4654df02fa,122,587,587,587,164,200,146750,180,db4aa287-8afd-4159-8d52-41c84c0e66a4,
CDG-CPHf9aef164-1521-47b2-8eef-e7c5d85f0d42,68,592,592,742,122,200,592,180,crew18a47ed6-fbf2-4628-9a7b-b045b905f5e1,CDG-CPH18ad98c5-ca58-42aa-9fca-fe70c0bbe23c
CDG-VCE4e6a0edb-91e3-4f5c-9d33-f38d22df304c,84,598,598,748,184,200,598,180,crewc2f05d34-6a73-4393-84d1-089753b89d32,
CDG-SOFdd5b0f59-d576-43c0-ad2a-099fe5618124,146,601,601,751,118,200,601,180,crewb5f0738f-21ee-4841-af07-78f28861e0b7,CDG-SOF733b25f0-c39e-4539-b534-6775719ed2bc
NAP-CDGd16b0cf7-2703-4d9d-a64d-4b34b125be3f,61,602,602,752,100,200,602,180,crew3a7c54ff-41d4-40c6-97b1-4ba3ebdaecd8,NAP-CDG21e9f1d6-2ce0-43fd-9b23-1520d272efda
OTP-CDG0d5c517c-1219-4370-827f-4f9f01b0ea0a,131,603,603,753,127,200,603,180,crew53659b28-bfa1-4a94-aefa-f16de195aa69,OTP-CDG648a94b7-2ac4-43ab-a270-e04b3594e7ea
