20180805AF1285TUNCDG01,150,729,750,879,83,200,729,180,crew123,20180805AF1185TUNCDG01
20180805AF1889OTPCDG01,177,731,731,881,107,200,731,180,crew178,20180805AF1589OTPCDG01
20180805AF1045SVOCDG01,236,734,734,884,117,200,734,180,crew105,
20180805AF7683MPLCDG01,81,762,819,912,162,200,762,180,crew125,20180805AF7685MPLCDG01
20180805AF1184CDGTUN01,165,765,765,915,148,200,765,180,crew71,20180805AF1784CDGTUN01
20180805AF1252CDGBGO01,133,770,770,920,139,200,770,180,crew189,
20180805AF1443GVACDG01,58,776,776,926,103,200,776,180,crew208,
20180805AF1259RBACDG01,174,779,779,929,176,200,779,180,crew104,
20180805AF1494CDGBUD01,137,802,802,952,146,200,802,180,crew190,
IBZ-BAHAMAS502bb483-b025-46e1-9a0a-748697cb885c,92,803,803,803,109,200,93951,180,11be763d-32c1-4c35-bd95-63e408180899,
20180805AF1800CDGMAD01,125,808,808,958,152,200,808,180,crew218,20180805AF1500CDGMAD01
20180805AF1196CDGCMN01,181,821,821,971,166,200,821,180,crew16,
MXP-BAHAMAS0d163125-30fa-49be-ae32-839d8420fcae,194,824,824,824,173,200,96408,180,ee4ee82b-2816-4cbd-b21c-5902a39828e1,
20180805AF1822CDGMUC01,93,825,825,975,136,200,825,180,crew72,20180805AF1122CDGMUC01
20180805AF1231MXPCDG01,86,825,825,975,197,200,825,180,crew157,
20180805AF1510CDGHAM01,90,830,830,980,74,200,830,180,crew146,
20180805AF1191IBZCDG01,115,840,840,990,86,200,840,180,crew47,
20180805AF1280CDGLHR01,71,850,900,1000,68,200,850,180,crew124,20180805AF1080CDGLHR01
20180805AF1500CDGMAD01,130,870,900,1020,121,200,870,180,crew68,
20180805AF1140CDGAMS01,70,885,900,1035,156,200,885,180,crew133,20180805AF1440CDGAMS01
20180805AF1597CMNCDG01,180,890,890,1040,176,200,890,180,crew211,20180805AF1197CMNCDG01
20180805AF7730CDGNTE01,60,895,900,1045,104,200,895,180,crew107,
OTP-BAHAMAS7086f82e-c654-42a2-b88b-ab23db85b1ad,156,896,896,896,94,200,104832,180,cb27f8ff-1c42-4caf-aa99-830dbe9361ef,
20180805AF1589OTPCDG01,184,908,908,1058,182,200,908,180,crew48,
20180805AF1238CDGVIE01,115,925,925,1075,88,200,925,180,crew125,
20180805AF1253BGOCDG01,140,940,940,1090,185,200,940,180,crew189,
MUC-BAHAMASdd6e7112-1df0-4065-a4d7-6e96c0078f59,196,941,941,941,179,200,110097,180,c9b8ef62-77e0-4b6c-9284-d25777006aae,
20180805AF1801MADCDG01,120,945,945,1095,50,200,945,180,crew218,20180805AF1501MADCDG01
HAM-BAHAMAS198f66d3-1b5d-46d0-9602-2f45772c5402,139,947,947,947,86,200,110799,180,4643eb93-348d-4d08-beaa-e5018e4b9e64,
20180805AF1185TUNCDG01,153,950,950,1100,73,200,950,180,crew71,
LHR-BAHAMAS837cf61f-8383-4313-86eb-e290023cfb01,77,954,954,954,169,200,111618,180,5b06df4c-7dfb-4226-af70-05247b64a371,
20180805AF1440CDGAMS01,75,960,960,1110,119,200,960,180,crew157,
20180805AF1664CDGLED01,195,965,965,1115,164,200,965,180,crew175,
TUN-BAHAMAS89707307-6e82-411d-bc6d-e30649856b3b,238,966,966,966,51,200,113022,180,2b936ee8-5033-4a6c-8a82-72298c503b56,
20180805AF1511HAMCDG01,95,970,970,1120,148,200,970,180,crew146,
20180805AF1823MUCCDG01,100,970,970,1120,166,200,970,180,crew72,
20180805AF1080CDGLHR01,75,975,975,1125,52,200,975,180,crew144,20180805AF1180CDGLHR01
20180805AF1495BUDCDG01,140,975,975,1125,131,200,975,180,crew190,
20180805AF7708CDGNCE01,90,975,975,1125,94,200,975,180,crew69,
20180805AF1281LHRCDG01,75,995,995,1145,131,200,995,180,crew124,20180805AF1181LHRCDG01
20180805AF7731NTECDG01,65,1000,1000,1150,134,200,1000,180,crew107,
20180805AF1141AMSCDG01,75,1005,1005,1155,114,200,1005,180,crew133,20180805AF1441AMSCDG01
20180805AF7686CDGMPL01,80,1005,1005,1155,57,200,1005,180,crew47,20180805AF7684CDGMPL01
20180805AF1180CDGLHR01,80,1020,1020,1170,173,200,1020,180,crew128,
20180805AF384VLEDCDG01,210,1020,1020,1170,189,200,1020,180,crew87,
20180805AF1197CMNCDG01,180,1030,1030,1180,145,200,1030,180,crew16,
20180805AF1088CDGOTP01,170,1040,1040,1190,159,200,1040,180,crew104,
20180805AF1144CDGSVO01,215,1050,1050,1200,54,200,1050,180,crew122,20180805AF1844CDGSVO01
20180805AF1501MADCDG01,125,1055,1055,1205,152,200,1055,180,crew68,
AMS-BAHAMASb3601da9-0408-4713-bae2-1a6c1f325838,169,1082,1082,1082,121,200,126594,180,43755d01-442d-47a3-8276-bb23bcc57d67,
20180805AF1239VIECDG01,125,1090,1090,1240,91,200,1090,180,crew125,
LHR-BAHAMAS7a285e85-43c8-47e0-b1c6-8a1a0414d620,225,1096,1096,1096,166,200,128232,180,740a1985-23d0-461b-ad49-b76fb4a79141,
NCE-BAHAMASa5750274-d2d0-4741-b164-6c79354c5b24,232,1105,1105,1105,63,200,129285,180,636eb51d-7030-4b8f-a61d-b46422965f6b,
20180805AF1441AMSCDG01,80,1110,1110,1260,141,200,1110,180,crew157,
20180805AF7715NCECDG01,95,1110,1110,1260,101,200,1110,180,crew69,
20180805AF1462CDGARN01,150,1115,1115,1265,181,200,1115,180,crew218,
20180805AF1844CDGSVO01,225,1120,1120,1270,177,200,1120,180,crew214,
MPL-BAHAMAS2a7fdf00-2f62-4ca0-9c6d-bffec911cfaa,168,1123,1123,1123,196,200,131391,180,fa7bd90a-63de-4e90-9dfc-490da0870373,
20180805AF1242CDGGVA01,70,1125,1125,1275,84,200,1125,180,crew107,
20180805AF1358CDGRBA01,170,1130,1130,1280,80,200,1130,180,crew211,
20180805AF1354CDGALG01,140,1130,1130,1280,65,200,1130,180,crew71,
20180805AF7685MPLCDG01,90,1130,1130,1280,62,200,1130,180,crew47,
20180805AF1122CDGMUC01,95,1140,1140,1290,127,200,1140,180,crew189,
20180805AF1630CDGMXP01,90,1140,1140,1290,119,200,1140,180,crew105,
20180805AF1350CDGCPH01,115,1140,1140,1290,64,200,1140,180,crew72,
20180805AF7648CDGLYS01,65,1145,1145,1295,115,200,1145,180,crew146,
20180805AF1181LHRCDG01,70,1150,1150,1300,96,200,1150,180,crew144,
20180805AF7684CDGMPL01,80,1155,1155,1305,184,200,1155,180,crew133,
GVA-BAHAMAS2c6b3815-f256-4303-9cf6-21006ed7720f,219,1230,1230,1230,67,200,143910,180,9d1d4909-8f3f-43c6-8ecd-131b9fb7c917,
LYS-BAHAMASf3b2e7ce-9a15-41ee-aeae-b0c60add6e23,87,1253,1253,1253,126,200,146601,180,7a1b7acc-1624-4223-87f0-0d0e5c85d59f,
MXP-BAHAMASd7b2e7f4-3064-49e1-bcde-16b0a2c31c0a,145,1259,1259,1259,52,200,147303,180,09c8ae0a-048d-4931-bbf5-a31594c60649,
MUC-BAHAMAS7b4ae30c-ce7c-4027-8a26-67f2de619a50,216,1267,1267,1267,76,200,148239,180,0c48146a-c8b6-46b6-8cf2-14713afb774e,
MPL-BAHAMAS32ce192f-8494-4eb5-b4c1-9563bf4652f7,71,1271,1271,1271,101,200,148707,180,eea6a667-48b4-4528-905d-feb8cefe4158,
20180805AF1784CDGTUN01,140,1290,1290,1440,72,200,1290,180,crew26,
SVO-BAHAMAS8c3c8ad6-3301-4436-8f46-a323bacfad4a,146,1309,1309,1309,116,200,153153,180,cef1bab8-4785-4bcf-af4e-aea305980f5b,
20180805AF1854CDGALG01,20180805AF1146CDGWAW01,6000
20180805AF1442CDGGVA01,20180805AF1190CDGIBZ01,6000
20180805AF1122CDGMUC01,20180805AF7684CDGMPL01,6000
20180805AF1180CDGLHR01,20180805AF7686CDGMPL01,6000
20180805AF1358CDGRBA01,20180805AF1350CDGCPH01,6000
20180805AF1122CDGMUC01,20180805AF1350CDGCPH01,6000
20180805AF1844CDGSVO01,20180805AF1122CDGMUC01,6000
20180805AF1284CDGTUN01,20180805AF1888CDGOTP01,6000
20180805AF1242CDGGVA01,20180805AF1358CDGRBA01,6000
20180805AF1358CDGRBA01,20180805AF7684CDGMPL01,6000
20180805AF1800CDGMAD01,20180805AF1822CDGMUC01,6000
20180805AF1822CDGMUC01,20180805AF1510CDGHAM01,6000
20180805AF1280CDGLHR01,20180805AF1510CDGHAM01,6000
20180805AF1464CDGLED01,20180805AF1044CDGSVO01,6000
20180805AF1122CDGMUC01,20180805AF7648CDGLYS01,6000
20180805AF1854CDGALG01,20180805AF1464CDGLED01,6000
20180805AF1350CDGCPH01,20180805AF7648CDGLYS01,6000
20180805AF1358CDGRBA01,20180805AF1630CDGMXP01,6000
20180805AF1242CDGGVA01,20180805AF1630CDGMXP01,6000
20180805AF1284CDGTUN01,20180805AF1722CDGMUC01,6000
20180805AF1462CDGARN01,20180805AF1844CDGSVO01,6000
20180805AF1844CDGSVO01,20180805AF1358CDGRBA01,6000
20180805AF1588CDGOTP01,20180805AF1190CDGIBZ01,6000
20180805AF7684CDGMPL01,20180805AF7648CDGLYS01,6000
20180805AF1462CDGARN01,20180805AF7648CDGLYS01,6000
20180805AF1122CDGMUC01,20180805AF1358CDGRBA01,6000
20180805AF1242CDGGVA01,20180805AF1122CDGMUC01,6000
20180805AF7684CDGMPL01,20180805AF1350CDGCPH01,6000
20180805AF1462CDGARN01,20180805AF1350CDGCPH01,6000
20180805AF1242CDGGVA01,20180805AF1462CDGARN01,6000
20180805AF1664CDGLED01,20180805AF1080CDGLHR01,6000
20180805AF1844CDGSVO01,20180805AF1630CDGMXP01,6000
20180805AF1854CDGALG01,20180805AF1044CDGSVO01,6000
20180805AF1044CDGSVO01,20180805AF1146CDGWAW01,6000
20180805AF1844CDGSVO01,20180805AF1350CDGCPH01,6000
20180805AF1722CDGMUC01,20180805AF1888CDGOTP01,6000
20180805AF1190CDGIBZ01,20180805AF1596CDGCMN01,6000
20180805AF1462CDGARN01,20180805AF1358CDGRBA01,6000
20180805AF1630CDGMXP01,20180805AF7648CDGLYS01,6000
20180805AF1844CDGSVO01,20180805AF7648CDGLYS01,6000
20180805AF1442CDGGVA01,20180805AF1596CDGCMN01,6000
20180805AF1080CDGLHR01,20180805AF7686CDGMPL01,6000
20180805AF1140CDGAMS01,20180805AF7730CDGNTE01,6000
20180805AF1462CDGARN01,20180805AF1122CDGMUC01,6000
20180805AF1464CDGLED01,20180805AF1146CDGWAW01,6000
20180805AF1242CDGGVA01,20180805AF7684CDGMPL01,6000
20180805AF1630CDGMXP01,20180805AF1350CDGCPH01,6000
20180805AF1242CDGGVA01,20180805AF1350CDGCPH01,6000
20180805AF1822CDGMUC01,20180805AF1280CDGLHR01,6000
20180805AF1800CDGMAD01,20180805AF1510CDGHAM01,6000
20180805AF1144CDGSVO01,20180805AF1180CDGLHR01,6000
20180805AF1180CDGLHR01,20180805AF1088CDGOTP01,6000
20180805AF1242CDGGVA01,20180805AF7648CDGLYS01,6000
20180805AF1242CDGGVA01,20180805AF1844CDGSVO01,6000
20180805AF1462CDGARN01,20180805AF1630CDGMXP01,6000
20180805AF1588CDGOTP01,20180805AF1596CDGCMN01,6000
20180805AF7684CDGMPL01,20180805AF1630CDGMXP01,6000
20180805AF1358CDGRBA01,20180805AF7648CDGLYS01,6000
20180805AF1146CDGWAW01,20180805AF1722CDGMUC01,6000
20180805AF1144CDGSVO01,20180805AF1088CDGOTP01,6000
20180805AF1122CDGMUC01,20180805AF1630CDGMXP01,6000
crew1,20180805AF1232CDGATH01,20180805AF1233ATHCDG01
crew5,20180805AF1554CDGALG01,20180805AF1555ALGCDG01
crew16,20180805AF1196CDGCMN01,20180805AF1197CMNCDG01
crew26,20180805AF1784CDGTUN01,20180805AF1784CDGTUN01
crew42,20180805AF1394CDGBUD01,20180805AF1395BUDCDG01
crew46,20180805AF1428CDGOPO01,20180805AF1429OPOCDG01
crew47,20180805AF1190CDGIBZ01,20180805AF7685MPLCDG01
crew48,20180805AF1588CDGOTP01,20180805AF1589OTPCDG01
crew63,20180805AF1785TUNCDG01,20180805AF1785TUNCDG01
crew68,20180805AF1263ARNCDG01,20180805AF1501MADCDG01
crew69,20180805AF1533ATHCDG01,20180805AF7715NCECDG01
crew71,20180805AF1184CDGTUN01,20180805AF1354CDGALG01
crew72,20180805AF1822CDGMUC01,20180805AF1350CDGCPH01
crew87,20180805AF384VLEDCDG01,20180805AF384VLEDCDG01
crew88,20180805AF1464CDGLED01,20180805AF1464CDGLED01
crew99,20180805AF1243GVACDG01,20180805AF1147WAWCDG01
crew101,20180805AF7681MPLCDG01,20180805AF7681MPLCDG01
crew102,20180805AF1033ATHCDG01,20180805AF1262CDGARN01
crew104,20180805AF1259RBACDG01,20180805AF1088CDGOTP01
crew105,20180805AF1045SVOCDG01,20180805AF1630CDGMXP01
crew106,20180805AF7516CDGTLS01,20180805AF7680CDGMPL01
crew107,20180805AF7730CDGNTE01,20180805AF1242CDGGVA01
crew118,20180805AF1463ARNCDG01,20180805AF1463ARNCDG01
crew122,20180805AF1144CDGSVO01,20180805AF1144CDGSVO01
crew123,20180805AF1381LHRCDG01,20180805AF1285TUNCDG01
crew124,20180805AF1855ALGCDG01,20180805AF1281LHRCDG01
crew125,20180805AF7683MPLCDG01,20180805AF1239VIECDG01
crew126,20180805AF1089OTPCDG01,20180805AF1722CDGMUC01
crew128,20180805AF1465LEDCDG01,20180805AF1180CDGLHR01
crew129,20180805AF1359RBACDG01,20180805AF1258CDGRBA01
crew130,20180805AF1854CDGALG01,20180805AF1854CDGALG01
crew133,20180805AF1140CDGAMS01,20180805AF7684CDGMPL01
crew141,20180805AF1084CDGTUN01,20180805AF1085TUNCDG01
crew144,20180805AF1080CDGLHR01,20180805AF1181LHRCDG01
crew145,20180805AF7651LYSCDG01,20180805AF1643GVACDG01
crew146,20180805AF1510CDGHAM01,20180805AF7648CDGLYS01
crew155,20180805AF1532CDGATH01,20180805AF1532CDGATH01
crew157,20180805AF1231MXPCDG01,20180805AF1441AMSCDG01
crew175,20180805AF1664CDGLED01,20180805AF1664CDGLED01
crew177,20180805AF1355ALGCDG01,20180805AF1355ALGCDG01
crew178,20180805AF1889OTPCDG01,20180805AF1889OTPCDG01
crew179,20180805AF1723MUCCDG01,20180805AF1723MUCCDG01
crew180,20180805AF1845SVOCDG01,20180805AF1580CDGLHR01
crew181,20180805AF1351CPHCDG01,20180805AF1351CPHCDG01
crew183,20180805AF1888CDGOTP01,20180805AF1888CDGOTP01
crew184,20180805AF1581LHRCDG01,20180805AF1581LHRCDG01
crew187,20180805AF1230CDGMXP01,20180805AF1230CDGMXP01
crew188,20180805AF1668CDGMAN01,20180805AF1596CDGCMN01
crew189,20180805AF1252CDGBGO01,20180805AF1122CDGMUC01
crew190,20180805AF1494CDGBUD01,20180805AF1495BUDCDG01
crew208,20180805AF1228CDGBLQ01,20180805AF1443GVACDG01
crew211,20180805AF1597CMNCDG01,20180805AF1358CDGRBA01
crew214,20180805AF1844CDGSVO01,20180805AF1844CDGSVO01
crew216,20180805AF1611HAMCDG01,20180805AF1301MADCDG01
crew218,20180805AF1800CDGMAD01,20180805AF1462CDGARN01
crew236,20180805AF1081LHRCDG01,20180805AF1044CDGSVO01
crew237,20180805AF1145SVOCDG01,20180805AF1145SVOCDG01
20180805AF1785TUNCDG01,20180805AF7516CDGTLS01
20180805AF7516CDGTLS01,20180805AF7517TLSCDG01
20180805AF7517TLSCDG01,20180805AF7680CDGMPL01
20180805AF7680CDGMPL01,20180805AF7683MPLCDG01
20180805AF7683MPLCDG01,20180805AF1238CDGVIE01
20180805AF1238CDGVIE01,20180805AF1239VIECDG01
20180805AF1033ATHCDG01,20180805AF1262CDGARN01
20180805AF1262CDGARN01,20180805AF1263ARNCDG01
20180805AF1263ARNCDG01,20180805AF1500CDGMAD01
20180805AF1500CDGMAD01,20180805AF1501MADCDG01
20180805AF1089OTPCDG01,20180805AF1854CDGALG01
20180805AF1854CDGALG01,20180805AF1855ALGCDG01
20180805AF1855ALGCDG01,20180805AF1280CDGLHR01
20180805AF1280CDGLHR01,20180805AF1281LHRCDG01
20180805AF1281LHRCDG01,20180805AF1844CDGSVO01
20180805AF1845SVOCDG01,20180805AF1580CDGLHR01
20180805AF1580CDGLHR01,20180805AF1581LHRCDG01
20180805AF1581LHRCDG01,20180805AF1196CDGCMN01
20180805AF1196CDGCMN01,20180805AF1197CMNCDG01
20180805AF1463ARNCDG01,20180805AF1532CDGATH01
20180805AF1532CDGATH01,20180805AF1533ATHCDG01
20180805AF1533ATHCDG01,20180805AF7708CDGNCE01
20180805AF7708CDGNCE01,20180805AF7715NCECDG01
20180805AF7681MPLCDG01,20180805AF1464CDGLED01
20180805AF1464CDGLED01,20180805AF1465LEDCDG01
20180805AF1465LEDCDG01,20180805AF1180CDGLHR01
20180805AF1611HAMCDG01,20180805AF1300CDGMAD01
20180805AF1300CDGMAD01,20180805AF1301MADCDG01
20180805AF1301MADCDG01,20180805AF1494CDGBUD01
20180805AF1494CDGBUD01,20180805AF1495BUDCDG01
20180805AF1351CPHCDG01,20180805AF1722CDGMUC01
20180805AF1722CDGMUC01,20180805AF1723MUCCDG01
20180805AF1723MUCCDG01,20180805AF1800CDGMAD01
20180805AF1800CDGMAD01,20180805AF1801MADCDG01
20180805AF1801MADCDG01,20180805AF1462CDGARN01
20180805AF7651LYSCDG01,20180805AF1642CDGGVA01
20180805AF1642CDGGVA01,20180805AF1643GVACDG01
20180805AF1643GVACDG01,20180805AF1230CDGMXP01
20180805AF1230CDGMXP01,20180805AF1231MXPCDG01
20180805AF1231MXPCDG01,20180805AF1440CDGAMS01
20180805AF1440CDGAMS01,20180805AF1441AMSCDG01
20180805AF1355ALGCDG01,20180805AF1888CDGOTP01
20180805AF1888CDGOTP01,20180805AF1889OTPCDG01
20180805AF1889OTPCDG01,20180805AF1664CDGLED01
20180805AF1232CDGATH01,20180805AF1233ATHCDG01
20180805AF1822CDGMUC01,20180805AF1823MUCCDG01
20180805AF1394CDGBUD01,20180805AF1395BUDCDG01
20180805AF1190CDGIBZ01,20180805AF1191IBZCDG01
20180805AF7686CDGMPL01,20180805AF7685MPLCDG01
20180805AF1359RBACDG01,20180805AF1258CDGRBA01
20180805AF1259RBACDG01,20180805AF1088CDGOTP01
20180805AF1081LHRCDG01,20180805AF1044CDGSVO01
20180805AF1044CDGSVO01,20180805AF1045SVOCDG01
20180805AF1045SVOCDG01,20180805AF1144CDGSVO01
20180805AF1243GVACDG01,20180805AF1146CDGWAW01
20180805AF1146CDGWAW01,20180805AF1147WAWCDG01
20180805AF1147WAWCDG01,20180805AF1510CDGHAM01
20180805AF1510CDGHAM01,20180805AF1511HAMCDG01
20180805AF1511HAMCDG01,20180805AF7648CDGLYS01
20180805AF1554CDGALG01,20180805AF1555ALGCDG01
20180805AF1184CDGTUN01,20180805AF1185TUNCDG01
20180805AF1145SVOCDG01,20180805AF1588CDGOTP01
20180805AF1588CDGOTP01,20180805AF1589OTPCDG01
20180805AF1589OTPCDG01,20180805AF1630CDGMXP01
20180805AF1228CDGBLQ01,20180805AF1229BLQCDG01
20180805AF1442CDGGVA01,20180805AF1443GVACDG01
20180805AF1140CDGAMS01,20180805AF1141AMSCDG01
20180805AF1381LHRCDG01,20180805AF1284CDGTUN01
20180805AF1284CDGTUN01,20180805AF1285TUNCDG01
20180805AF1285TUNCDG01,20180805AF1080CDGLHR01
20180805AF1181LHRCDG01,20180805AF1784CDGTUN01
20180805AF1668CDGMAN01,20180805AF1669MANCDG01
20180805AF1596CDGCMN01,20180805AF1597CMNCDG01
20180805AF1428CDGOPO01,20180805AF1429OPOCDG01
20180805AF1252CDGBGO01,20180805AF1253BGOCDG01
20180805AF1084CDGTUN01,20180805AF1085TUNCDG01
20180805AF7730CDGNTE01,20180805AF7731NTECDG01
1444DPN_DIVR1533443056000,450,120,120,150,450
1483TVX_DIVR1531147542000,780,1380,1380,1410,780
FGRHV_____CDG20180804164110,180,1380,1380,1410,180
FGRHM_____CDG20180804080922,180,1380,1380,1410,180
FGRHO_____CDG20180805075915,180,1380,1380,1410,180
FGRHH_____ALG20180804100920,180,1380,1380,1410,180
FGRHK_____CDG20180801142801,180,1380,1380,1410,180
FGRHY_____CDG20180804125224,180,1380,1380,1410,180
FGRXF_____CDG20180802043548,180,1380,1380,1410,180
FGRHY_____CDG20180731094611,180,1380,1380,1410,180
20180805AF1089OTPCDG01,20180805AF7516CDGTLS01,20,4
20180805AF1581LHRCDG01,20180805AF1252CDGBGO01,20,4
20180805AF1191IBZCDG01,20180805AF7708CDGNCE01,20,5
20180805AF1511HAMCDG01,20180805AF1630CDGMXP01,20,5
20180805AF1085TUNCDG01,20180805AF1196CDGCMN01,20,2
20180805AF1141AMSCDG01,20180805AF1350CDGCPH01,20,7
